Campaign,Measurement,Month1,Month2,Rev_YTD,Rev,Rev_2023,Rev_2024,Flagging_Campaign,Source,RFS_Date,Created_Date,Last_Stage_Change_Date,Opportunity_ID,SF_Opportunity_Id,Campaign_Name,Opportunity_Name,CA_Number,Account_Name,Sub_Line_of_Business,Owner_Group,Opportunity_Owner:_Division,Product_Offer,Opportunity_Owner,Stage,Stage_Count,Opportunity_Quantity,Estimated_Contract_Period_(in_Months),Total_Contract_Value_(converted),Total_OTC_(converted),Total_MRC_(converted),New_Group,Segment,div
BOSQU,FAB,2,Feb,2426491,2426491,2426491,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000Wfl3M,0065g00000Wfl3MAAR,Q4 2022-BOSQU 2.1,POD 3 End Box ,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,1,2426491,2426490,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,1131097,1131097,12442067,13573164,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WflP2,0065g00000WflP2AAJ,Q4 2022-BOSQU 2.1,POD 3 DC / Containment,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,48,54292656,0,1131097,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,9654895,9654895,106203845,115858740,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WflVs,0065g00000WflVsAAJ,Q4 2022-BOSQU 2.1,NEW POD 3 PAC Data Tipe 1,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,48,463434960,0,9654895,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,2809674,2809674,30906414,33716088,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WflaT,0065g00000WflaTAAR,Q4 2022-BOSQU 2.1,POD 3 PDU 1PHASE,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,48,134864352,0,2809674,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,5240384,5240384,57644224,62884608,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfldI,0065g00000WfldIAAR,Q4 2022-BOSQU 2.1,POD 3 SERVER RACK,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,48,251538432,0,5240384,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,70000001,70000001,70000001,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WflfO,0065g00000WflfOAAR,Q4 2022-BOSQU 2.1,POD 3 PAC,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,1,70000001,70000000,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,117493201,117493201,117493201,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000Wflho,0065g00000WflhoAAB,Q4 2022-BOSQU 2.1,POD 3 Distribution Busway 160 A (3P 5W),,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,1,117493201,117493200,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,280000001,280000001,280000001,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfljV,0065g00000WfljVAAR,Q4 2022-BOSQU 2.1,POD 3 Tap of units 1P/32A,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,1,280000001,280000000,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,100000001,100000001,100000001,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfllM,0065g00000WfllMAAR,Q4 2022-BOSQU 2.1,POD 3 Tap of units 3P/32A,,PT PERTAMINA (PERSERO),Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,1,100000001,100000000,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,4000000001,4000000001,4000000001,0,No,All Pipelines SOM,2/10/2023,1/30/2023,2/10/2023,0065g00000Ut53d,0065g00000Ut53dAAB,Q4 2022-BOSQU 2.1,Penarikan kabel wisma tugu,,PT PERTAMINA PATRA NIAGA,Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,PRIME Biz 100K,88157255 (PUTERI ASTI NINGRUM),Complete,1,1,1,4000000001,4000000000,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,NO,10,Oct,0,60000000,160000000,600000000,No,All Pipelines SOM,10/1/2023,2/10/2023,2/10/2023,0065g00000WScpE,0065g00000WScpEAAT,Q4 2022-BOSQU 2.1,CCTV MOR 3,,PT PERTAMINA PATRA NIAGA,Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,PRIME Biz 100K,88157255 (PUTERI ASTI NINGRUM),Contract,1,1,36,1810000000,10000000,50000000,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,315000001,315000001,315000001,0,No,All Pipelines SOM,2/24/2023,2/15/2023,2/24/2023,0065g00000WSk6y,0065g00000WSk6yAAD,Q4 2022-BOSQU 2.1,LISENSI FORTIGATE 2023,,PT PERTAMINA PATRA NIAGA,Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Prime Biz-70,88157255 (PUTERI ASTI NINGRUM),Cash,1,1,1,315000001,315000000,1,SEA,0,ENERGY & LAW ENFORCEMENT
BOSQU,FAB,2,Feb,51000000,51000000,61000000,1000000,No,All Pipelines SOM,2/9/2023,2/9/2023,2/9/2023,0065g00000WSXXN,0065g00000WSXXNAA5,Q4 2022-BOSQU 2.1,PIAGGIO INDONESIA B 0223,,PT PIAGGIO INDONESIA,Other manufacturing,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Prime Biz-200,0261220003 (ASEP WILDAN YUSUP),Complete,1,5,12,62000000,50000000,1000000,NEA,0,SUPPLY CHAIN & SERVICES
BOSQU,FAB,2,Feb,990000,990000,10890000,990000,No,All Pipelines SOM,2/27/2023,2/20/2023,2/27/2023,0065g00000WfSA0,0065g00000WfSA0AAN,Q4 2022-BOSQU 2.1,SISNET 20 FEB 2023,,PT SISNET MITRA SEJAHTERA,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-200,81136577 (DORIS SAFARI),Cash,1,1,12,11880000,0,990000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,30500000,30500000,35500000,500000,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000Wfm2X,0065g00000Wfm2XAAR,Q4 2022-BOSQU 2.1,Bundling_SMB,,PT SUKASARI MITRA MANDIRI,Other manufacturing,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,83146897 (WEINDRY ANGGA ANGGER WICAKSANA),Complete,1,5,12,36000000,30000000,500000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,45500,45500,500500,546000,No,All Pipelines SOM,2/6/2023,2/6/2023,2/6/2023,0065g00000UtMEu,0065g00000UtMEuAAN,Q4 2022-BOSQU 2.1,PT SUMBER MINA BAHARI_1NO_PROFREEDOMAPPS5GB,,PT SUMBER MINA BAHARI,Agricult. & Livestock Services,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Pro Freedom Apps 5GB,76086064 (NUNING PRASETYOWATI),Complete,1,1,24,1092000,0,45500,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,70000,70000,770000,70000,No,All Pipelines SOM,2/8/2023,2/6/2023,2/8/2023,0065g00000UtLXH,0065g00000UtLXHAA3,Q4 2022-BOSQU 2.1,AKTIFASI NEW PRIME PT SOF,,PT SUMMIT OTO FINANCE,Venture Capital,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-70,82229113 (TITIN WURI HANDAYANI),Cash,1,1,12,840000,0,70000,NEA,0,FINANCIAL & RETAIL BUSINESS
BOSQU,FAB,2,Feb,81300000,81300000,84300000,300000,No,All Pipelines SOM,2/13/2023,2/13/2023,2/13/2023,0065g00000WSh5y,0065g00000WSh5yAAD,Q4 2022-BOSQU 2.1,BUNDLING DEVICE  CV. PULSA SHOP 28,,PULSA SHOP 28,Agents/Distributors,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,IGNATIUS IGNATIUS RICKY SETIAWAN,Cash,1,3,12,84600000,81000000,300000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,40540,40540,40540,0,No,All Pipelines SOM,2/1/2023,2/1/2023,2/1/2023,0065g00000UtBAJ,0065g00000UtBAJAA3,Q4 2022-BOSQU 2.1,Project Bundling Puskesmas Sei Lala 2023,,PUSKESMAS SEI LALA,Gov Hospital Services,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Pro Freedom Apps 5GB,0102614802 (DEPRI ALHAKI),Complete,1,1,24,40540,40540,0,REA,0,WEST REGIONAL
BOSQU,FAB,2,Feb,5000000,5000000,55000000,5000000,No,All Pipelines SOM,2/15/2023,2/15/2023,2/15/2023,0065g00000WSjXP,0065g00000WSjXPAA1,Q4 2022-BOSQU 2.1,Website,,QUALITAS SERTIFIKASI INDONESIA,Business&Management Consulting,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-100,89229279 LIBRIA PUSPA TIRTA,Complete,1,1,12,60000000,0,5000000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,500000,500000,5500000,500000,No,All Pipelines SOM,2/21/2023,2/21/2023,2/27/2023,0065g00000WfWWD,0065g00000WfWWDAA3,Q4 2022-BOSQU 2.1,Website,,RAJA GEMSTONES INTERNATIONAL,Agents/Distributors,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-70,0102614828 (Hasbullah Syafaruddin),Complete,1,1,12,6000000,0,500000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,100000,100000,600000,0,No,All Pipelines SOM,2/22/2023,2/20/2023,2/22/2023,0065g00000WfQzL,0065g00000WfQzLAAV,Q4 2022-BOSQU 2.1,CV.ROSINMART,,ROSINMART,Cafe,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,PRIME Biz 100K,0114527024 (RIDWAN ABADI),Closed Won,1,1,6,600000,0,100000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,100000,100000,1100000,100000,No,All Pipelines SOM,2/15/2023,2/15/2023,2/15/2023,0065g00000WSjcj,0065g00000WSjcjAAD,Q4 2022-BOSQU 2.1,reaktivasi,,RR TYAS APSARI ANTYANING HAJENG,Trading Wholesaler,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,75014901 (FIRNA FIDUSIA),Cash,1,1,12,1200000,0,100000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,LOST,2,Feb,19391536,19391536,19391536,0,No,All Pipelines SOM,2/7/2023,1/31/2023,2/7/2023,0065g00000Ut9z1,0065g00000Ut9z1AAB,Q4 2022-BOSQU 2.1,BUNDLING DEVICE - RS MUHAMMADIYAH BABAT,,RS. MUHAMMADIYAH BABAT,Private Hospitals&Health serv.,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,PRIME Biz 100K,2572200090 (EMILIA ROSA),Closed Lost,1,1,1,19391536,19191536,200000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,90000000,90000000,90000000,0,No,All Pipelines SOM,2/20/2023,2/9/2023,2/20/2023,0065g00000WSWxx,0065g00000WSWxxAAH,Q4 2022-BOSQU 2.1,RSUD BONTANG - BUNDLING,,RSUD TAMAN HUSADA BONTANG,Private Hospitals&Health serv.,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,PRIME Biz 100K,6180141567 (LUFTI OKTAVIANA DEWI),Cash,1,3,1,90000000,0,90000000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,31000000,31000000,41000000,12000000,No,All Pipelines SOM,2/23/2023,2/17/2023,2/23/2023,0065g00000WSm87,0065g00000WSm87AAD,Q4 2022-BOSQU 2.1,AKTIVASI RTI INFOKOM,,RTI INFOKOM PT,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,PRIME Biz 100K,0410261401 (AHMAD ZAKKY FUADY),Cash,1,10,24,54000000,30000000,1000000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,LOST,2,Feb,10500000,10500000,15500000,6000000,No,All Pipelines SOM,2/24/2023,2/24/2023,2/24/2023,0065g00000WfcAZ,0065g00000WfcAZAAZ,Q4 2022-BOSQU 2.1,AKTIVASI PT RTI INFOKOM,,RTI INFOKOM PT,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,PRIME Biz 100K,0410261401 (AHMAD ZAKKY FUADY),Closed Lost,1,5,24,22000000,10000000,500000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,NO,2,Feb,6300000,6300000,9300000,3600000,No,All Pipelines SOM,2/27/2023,2/24/2023,,0065g00000WfcAk,0065g00000WfcAkAAJ,Q4 2022-BOSQU 2.1,PT RTI Infokom Feb 23,,RTI INFOKOM PT,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,PRIME Biz 100K,0410261401 (AHMAD ZAKKY FUADY),Identify,1,3,24,13200000,6000000,300000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,FAB,2,Feb,100000,100000,1100000,1200000,No,All Pipelines SOM,2/24/2023,2/24/2023,2/24/2023,0065g00000WfcKb,0065g00000WfcKbAAJ,Q4 2022-BOSQU 2.1,RTI 2,,RTI INFOKOM PT,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,PRIME Biz 100K,0410261401 (AHMAD ZAKKY FUADY),Cash,1,1,24,2400000,0,100000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,FAB,2,Feb,100000,100000,1100000,100000,No,All Pipelines SOM,2/21/2023,2/21/2023,2/21/2023,0065g00000WfVsx,0065g00000WfVsxAAF,Q4 2022-BOSQU 2.1,Aktivasi 1 nomor corporate 21 Februari 2023,,RUANG RAYA INDONESIA,Shools & Univ,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,PRIME Biz 100K,90208388 (SUROYYA JUNAIDI),Complete,1,1,12,1200000,0,100000,SEA,0,STRATEGIC GROUP COMPANY ACCOUNT
BOSQU,FAB,2,Feb,44140000,44140000,45540000,140000,No,All Pipelines SOM,2/24/2023,2/24/2023,2/24/2023,0065g00000WfcYE,0065g00000WfcYEAAZ,Q4 2022-BOSQU 2.1,RSAL-Bundl Device,,RUMAH SAKIT TNI-AL DR RAMELAN,Gov Hospital Services,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Prime Biz-70,0102614826 (Aeisha Azalia Neva),Complete,1,2,12,45680000,44000000,140000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,56450000,56450000,60950000,5400000,No,All Pipelines SOM,2/3/2023,2/3/2023,2/3/2023,0065g00000UtFsC,0065g00000UtFsCAAV,Q4 2022-BOSQU 2.1,AKTIVASI NOMOR 3 FEB,,"SAIPEM INDONESIA, PT.",Mining and Oil & Gas,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 5GB,95229430 IQBAL IHYA ANSHORI,Cash,1,10,36,72200000,56000000,450000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,LOST,2,Feb,90000,90000,990000,1080000,No,All Pipelines SOM,2/14/2023,2/14/2023,2/14/2023,0065g00000WShvL,0065g00000WShvLAAT,Q4 2022-BOSQU 2.1,AKTIVASI NOMOR 81536003019,,"SAIPEM INDONESIA, PT.",Mining and Oil & Gas,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 10GB,95229430 IQBAL IHYA ANSHORI,Closed Lost,1,1,36,3240000,0,90000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,FAB,2,Feb,90000,90000,990000,1080000,No,All Pipelines SOM,2/16/2023,2/15/2023,2/16/2023,0065g00000WSk2S,0065g00000WSk2SAAT,Q4 2022-BOSQU 2.1,AKTIVASI NOMOR  6281536003873,,"SAIPEM INDONESIA, PT.",Mining and Oil & Gas,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Pro Freedom Apps 10GB,95229430 IQBAL IHYA ANSHORI,Cash,1,1,36,3240000,0,90000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,LOST,2,Feb,250450000,250450000,254950000,450000,No,All Pipelines SOM,2/13/2023,2/1/2023,2/13/2023,0065g00000UtAmq,0065g00000UtAmqAAF,Q4 2022-BOSQU 2.1,PT SAKO FEB 2023,,SAKO PERDANA MITRA,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Pro Freedom Apps 5GB,6160138282 (NURUL DWI ANINDHITA),Closed Lost,1,10,12,255400000,250000000,450000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,200450000,200450000,204950000,450000,No,All Pipelines SOM,2/23/2023,2/22/2023,2/23/2023,0065g00000WfXpe,0065g00000WfXpeAAF,Q4 2022-BOSQU 2.1,PT SAKO FEB 13 UNIT,,SAKO PERDANA MITRA,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Pro Freedom Apps 5GB,6160138282 (NURUL DWI ANINDHITA),Cash,1,10,12,205400000,200000000,450000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,100000,100000,1100000,100000,No,All Pipelines SOM,2/15/2023,2/9/2023,2/15/2023,0065g00000WSXnL,0065g00000WSXnLAAX,Q4 2022-BOSQU 2.1,AKTIFASI PRIME 9 FEB 2023,,"SARANA MULTIGRIYA FINANSIAL, PT",Venture Capital,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-100,82229113 (TITIN WURI HANDAYANI),Cash,1,1,12,1200000,0,100000,NEA,0,FINANCIAL & RETAIL BUSINESS
BOSQU,FAB,2,Feb,107000000,107000000,107000000,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfkhY,0065g00000WfkhYAAR,Q4 2022-BOSQU 2.1,SCG BARITO LOGISTICS,,SCG BARITO LOGISTICS,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Prime Biz-70,86146868 (RETA YOLANDA),Complete,1,1,1,107000000,100000000,7000000,REA,0,JABODETABEK
BOSQU,FAB,4,Apr,0,118500000,130500000,4500000,No,All Pipelines SOM,4/19/2023,2/17/2023,2/17/2023,0065g00000WSmGQ,0065g00000WSmGQAA1,Q4 2022-BOSQU 2.1,BAWASLU PROVINSI SUMSEL_,,SEKRETARIAT BAWASLU PROVINSI SUMATERA SELATAN SEKRETARIAT,Local Government,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-100,82146847 (AGUS MEILAN),Complete,1,1,12,135000000,117000000,1500000,REA,0,WEST REGIONAL
BOSQU,FAB,2,Feb,168270000,168270000,170970000,270000,No,All Pipelines SOM,2/14/2023,2/14/2023,2/14/2023,0065g00000WSiCg,0065g00000WSiCgAAL,Q4 2022-BOSQU 2.1,bundling iphone 14 promax 512 gb,,SETIA ABADI,Services Research and Dev,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Pro Freedom Apps 5GB,6130133560 (NUR FAIZAH),Complete,1,6,12,171240000,168000000,270000,NEA,0,SUPPLY CHAIN & SERVICES
BOSQU,FAB,2,Feb,28845000,28845000,29295000,540000,No,All Pipelines SOM,2/14/2023,2/14/2023,2/14/2023,0065g00000WSiGO,0065g00000WSiGOAA1,Q4 2022-BOSQU 2.1,bundling iphone 14 promax 512gb,,SETIA ABADI TRANS,Other Transport Support Servic,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Pro Freedom Apps 5GB,6130133560 (NUR FAIZAH),Complete,1,1,24,29880000,28800000,45000,NEA,0,SUPPLY CHAIN & SERVICES
BOSQU,NO,2,Feb,8800000,8800000,16800000,800000,No,All Pipelines SOM,2/8/2023,2/8/2023,2/8/2023,0065g00000WQfW0,0065g00000WQfW0AAL,Q4 2022-BOSQU 2.1,Shangkuriang - MPLS - Site Sangatta,,SHANGKURIANG TELEKOM INDONESIA,Internet Service Provider (ISP),REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Pro Freedom Apps 10GB,84198077 (JUAN AUDYA SENGKEY),Develop,1,4,12,17600000,8000000,800000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,50000,50000,550000,50000,No,All Pipelines SOM,2/9/2023,2/9/2023,2/10/2023,0065g00000WSWol,0065g00000WSWolAAH,Q4 2022-BOSQU 2.1,Shangkuriang - MPLS-L2 - Site Sangatta,,SHANGKURIANG TELEKOM INDONESIA,Internet Service Provider (ISP),REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Pro Freedom Apps 10GB,84198077 (JUAN AUDYA SENGKEY),Complete,1,1,12,600000,0,50000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,60470697,60470697,63470697,3600000,No,All Pipelines SOM,2/20/2023,2/20/2023,2/20/2023,0065g00000WfSvB,0065g00000WfSvBAAV,Q4 2022-BOSQU 2.1,BUNDLING IPHONE 14 PROMAX PT SHELLINDO,,SHELLINDO HAKIM SEJAHTERA,"Textile, Garment, Shoes, Bags",NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Prime Biz-100,0410261407 (NEISYA FATHIA ANNISA),Complete,1,3,24,67370697,60170697,300000,NEA,0,SUPPLY CHAIN & SERVICES
BOSQU,FAB,2,Feb,60470697,60470697,63470697,3600000,No,All Pipelines SOM,2/20/2023,2/20/2023,2/20/2023,0065g00000WfTy6,0065g00000WfTy6AAF,Q4 2022-BOSQU 2.1,BUNDLING IPHONE 14 PROMAX PT SHELLINDO HAKIM,,SHELLINDO HAKIM SEJAHTERA,"Textile, Garment, Shoes, Bags",NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Prime Biz-100,0410261407 (NEISYA FATHIA ANNISA),Complete,1,3,24,67370697,60170697,300000,NEA,0,SUPPLY CHAIN & SERVICES
BOSQU,FAB,3,Mar,308039000,314039000,368039000,12000000,No,All Pipelines SOM,3/31/2023,2/17/2023,2/17/2023,0065g00000WSmDI,0065g00000WSmDIAA1,Q4 2022-BOSQU 2.1,PT SHENHUA GUOHUA LION POWER INDONESIA_HT,,SHENHUA GUOHUA LION POWER INDONESIA,"Arts,entertainment& recreation",REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-100,82146847 (AGUS MEILAN),Complete,1,1,12,380039000,308039000,6000000,REA,0,WEST REGIONAL
BOSQU,FAB,2,Feb,22859600,22859600,23859600,1200000,No,All Pipelines SOM,2/10/2023,2/1/2023,2/3/2023,0065g00000UtAkG,0065g00000UtAkGAAV,Q4 2022-BOSQU 2.1,BUNDLING DEVICE PT SIDOGIRI MITRA UATAMA,,SIDOGIRI MITRA UTAMA,Other manufacturing,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,85229425 (INES ERMERAWAN),Cash,1,1,24,25159600,22759600,100000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,13245000,13245000,13245000,0,No,All Pipelines SOM,2/7/2023,2/7/2023,2/7/2023,0065g00000UtNre,0065g00000UtNreAAF,Q4 2022-BOSQU 2.1,Router 15Pcs,,SILADEN KLABAT BANGUN BERSAMA,IT Consultants,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-200,Silvana Silvana Marinka,Complete,1,1,1,13245000,10245000,3000000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,70000,70000,770000,70000,No,All Pipelines SOM,2/8/2023,2/6/2023,2/8/2023,0065g00000UtMDH,0065g00000UtMDHAA3,Q4 2022-BOSQU 2.1,AKTIVASI 1 NOMOR CORPORATE 6 FEBRUARI 2023,,SILOAM HOSPITALS KEBUN JERUK,Private Hospitals&Health serv.,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Prime Biz-70,90208388 (SUROYYA JUNAIDI),Cash,1,1,12,840000,0,70000,SEA,0,STRATEGIC GROUP COMPANY ACCOUNT
BOSQU,FAB,2,Feb,70000,70000,770000,70000,No,All Pipelines SOM,2/17/2023,2/16/2023,2/17/2023,0065g00000WSkgV,0065g00000WSkgVAAT,Q4 2022-BOSQU 2.1,AKTIVASI NOMOR CORPORATE 1 PCS FEBRUARI 2023,,SILOAM HOSPITALS KEBUN JERUK,Private Hospitals&Health serv.,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Prime Biz-70,90208388 (SUROYYA JUNAIDI),Cash,1,1,12,840000,0,70000,SEA,0,STRATEGIC GROUP COMPANY ACCOUNT
BOSQU,FAB,2,Feb,34496824,34496824,36496824,200000,No,All Pipelines SOM,2/24/2023,2/24/2023,2/24/2023,0065g00000WfcAC,0065g00000WfcACAAZ,Q4 2022-BOSQU 2.1,SINAR POLES BERSAMA - Mobile,,SINAR POLES BERSAMA,Agricult. & Livestock Services,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,PRIME Biz 100K,0102614827 (Mohammad Dzulfikar Agus Tsani),Complete,1,2,12,36696824,34296824,200000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,40000000,40000000,40000000,0,No,All Pipelines SOM,2/22/2023,2/16/2023,2/22/2023,0065g00000WSkg1,0065g00000WSkg1AAD,Q4 2022-BOSQU 2.1,TEMPORARY IDIA PREMIUM FOR TMMIN 100 MBPS,,SINERGI SAHABAT BERDIKARI,Other manufacturing,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Prime Biz-100,78015098 (DWI HARYATNO),Cash,1,1,1,40000000,40000000,0,SEA,0,STRATEGIC GROUP COMPANY ACCOUNT
